ABflag,srcNo,dstNo,2,ASNodes,BSNodes
1,15,3,2,12,9
1,15,3,2,5,3
1,15,511,2,9,5
1,15,53,2,6,3
1,15,548,2,10,6
1,15,56,2,4,3
1,15,65,2,8,7
1,15,68,2,7,5
1,15,7,2,3,2
1,15,8,2,14,8
1,15,8,2,14,8
1,15,84,2,5,4
1,15,9,2,13,10
1,15,9,2,13,10
1,15,9,2,13,10
1,15,92,2,17,8
1,15,93,2,3,3
1,150,103,2,5,3
1,150,131,2,7,2
1,150,177,2,5,4
1,150,182,2,4,3
1,150,185,2,3,2
1,150,19,2,3,3
1,150,3,2,8,5
1,150,414,2,10,6
1,150,551,2,6,5
1,150,60,2,7,5
1,151,133,2,7,6
1,151,175,2,3,3
1,151,189,2,2,1
1,151,258,2,8,4
1,151,267,2,8,4
1,151,75,2,13,11
1,151,8,2,5,5
1,151,92,2,5,3
1,151,97,2,6,3
1,152,10,2,5,3
1,152,119,2,4,3
1,152,127,2,4,3
1,152,137,2,20,15
1,152,17,2,5,3
1,152,183,2,3,2
1,152,375,2,11,5
1,152,402,2,16,6
1,152,521,2,7,4
1,153,25,2,2,1
1,153,262,2,8,6
1,153,362,2,11,5
1,153,372,2,11,5
1,153,489,2,4,3
1,153,546,2,10,5
1,154,391,2,8,4
1,154,65,2,5,4
1,155,133,2,6,6
1,155,174,2,4,3
1,155,179,2,3,2
1,155,356,2,6,4
1,156,118,2,6,4
1,156,123,2,5,3
1,156,172,2,6,4
1,156,24,2,4,2
1,156,264,2,9,6
1,156,354,2,7,5
1,156,59,2,8,6
1,156,76,2,6,3
1,157,137,2,22,16
1,157,173,2,5,4
1,157,2,2,6,6
1,157,223,2,9,7
1,157,250,2,6,4
1,157,261,2,8,4
1,157,394,2,12,5
1,157,415,2,10,5
1,157,529,2,9,4
1,157,59,2,8,6
1,157,83,2,6,3
1,158,178,2,5,4
1,158,178,2,5,4
1,158,19,2,4,4
1,158,356,2,7,4
1,158,404,2,13,5
1,158,80,2,14,13
1,159,112,2,7,3
1,159,113,2,10,7
1,159,116,2,7,5
1,159,121,2,8,7
1,159,131,2,8,7
1,159,18,2,3,2
1,159,263,2,8,4
1,159,378,2,7,4
1,159,548,2,7,5
1,16,107,2,6,3
1,16,14,2,4,4
1,16,14,2,4,4
1,16,141,2,11,10
1,16,15,2,7,4
1,16,15,2,7,4
1,16,152,2,11,4
1,16,155,2,9,4
1,16,157,2,4,3
1,16,163,2,13,5
1,16,2,2,4,2
1,16,20,2,4,4
1,16,200,2,6,3
1,16,214,2,6,5
1,16,22,2,4,4
1,16,22,2,4,4
1,16,22,2,4,4
1,16,22,2,4,4
1,16,23,2,4,4
1,16,23,2,4,4
1,16,23,2,4,4
1,16,27,2,5,2
1,16,28,2,6,3
1,16,29,2,4,2
1,16,29,2,4,2
1,16,3,2,4,3
1,16,30,2,7,7
1,16,30,2,7,7
1,16,30,2,7,7
1,16,30,2,7,7
1,16,31,2,7,7
1,16,31,2,7,7
1,16,32,2,7,7
1,16,32,2,7,7
1,16,32,2,7,7
1,16,34,2,1,1
1,16,34,2,2,2
1,16,371,2,12,5
1,16,381,2,9,5
1,16,4,2,3,3
1,16,4,2,3,3
1,16,40,2,2,1
1,16,48,2,4,3
1,16,56,2,4,3
1,16,57,2,3,3
1,16,60,2,2,2
1,16,67,2,3,2
1,16,87,2,30,24
1,16,87,2,5,3
1,16,88,2,4,3
1,16,95,2,2,2
1,160,120,2,6,5
1,160,190,2,3,3
1,160,235,2,7,7
1,160,348,2,8,4
1,160,56,2,7,6
1,160,86,2,4,3
1,160,93,2,5,3
1,161,113,2,9,6
1,161,17,2,5,5
1,161,182,2,5,3
1,161,185,2,4,3
1,161,226,2,8,7
1,161,362,2,7,3
1,161,75,2,15,12
1,161,78,2,14,14
1,162,112,2,8,6
1,162,119,2,4,3
1,162,366,2,5,2
1,162,500,2,4,2
1,162,526,2,7,3
1,162,527,2,7,3
1,162,66,2,5,5
1,162,71,2,7,6
1,162,72,2,1,1
1,162,9,2,5,5
1,163,113,2,8,6
1,163,168,2,5,4
1,163,185,2,7,3
1,163,187,2,2,2
1,163,524,2,6,4
1,164,24,2,6,3
1,164,240,2,4,3
1,164,543,2,7,4
1,165,110,2,3,3
1,165,124,2,7,5
1,165,185,2,4,3
1,165,19,2,4,3
1,165,376,2,11,4
1,165,68,2,15,5
1,166,107,2,9,5
1,166,121,2,5,3
1,166,139,2,25,12
1,166,154,2,4,3
1,166,159,2,6,5
1,166,369,2,13,4
1,166,49,2,7,5
1,166,523,2,10,3
1,166,53,2,11,6
1,166,93,2,11,5
1,167,100,2,5,3
1,167,148,2,4,3
1,167,157,2,6,4
1,167,525,2,5,3
1,167,54,2,13,6
1,167,94,2,8,5
1,168,109,2,9,4
1,168,165,2,6,4
1,168,354,2,6,4
1,168,378,2,7,4
1,168,401,2,14,5
1,168,407,2,16,5
1,168,76,2,3,2
1,169,141,2,12,12
1,169,156,2,5,4
1,169,212,2,7,4
1,169,239,2,3,3
1,169,402,2,12,5
1,169,513,2,5,3
1,169,93,2,11,5
1,17,1,2,4,3
1,17,109,2,4,3
1,17,12,2,8,3
1,17,13,2,8,3
1,17,14,2,3,3
1,17,15,2,6,3
1,17,15,2,6,3
1,17,15,2,6,3
1,17,150,2,10,4
1,17,2,2,4,3
1,17,20,2,3,3
1,17,22,2,3,3
1,17,22,2,3,3
1,17,23,2,3,3
1,17,23,2,3,3
1,17,23,2,3,3
1,17,28,2,7,6
1,17,29,2,4,2
1,17,3,2,5,3
1,17,30,2,6,6
1,17,31,2,6,6
1,17,31,2,6,6
1,17,31,2,6,6
1,17,31,2,6,6
1,17,32,2,6,6
1,17,34,2,2,2
1,17,356,2,10,4
1,17,368,2,11,5
1,17,38,2,16,8
1,17,389,2,11,5
1,17,396,2,10,5
1,17,5,2,8,6
1,17,5,2,8,6
1,17,5,2,8,6
1,17,5,2,8,6
1,17,55,2,3,3
1,17,552,2,9,5
1,17,6,2,12,6
1,17,6,2,12,6
1,17,60,2,2,2
1,17,61,2,3,2
1,17,7,2,3,2
1,17,8,2,1,1
1,17,83,2,5,4
1,17,89,2,4,3
1,17,90,2,4,3
1,17,96,2,3,2
1,170,109,2,11,6
1,170,207,2,5,3
1,170,220,2,5,4
1,170,221,2,6,2
1,170,30,2,14,7
1,170,513,2,5,3
1,170,98,2,10,5
1,171,115,2,6,4
1,171,220,2,6,4
1,171,249,2,7,4
1,171,44,2,6,5
1,171,513,2,3,2
1,171,518,2,4,3
1,171,89,2,24,23
1,171,91,2,3,2
1,172,141,2,13,3
1,172,151,2,9,4
1,172,153,2,14,4
1,172,154,2,5,3
1,172,157,2,7,5
1,172,197,2,3,2
1,172,223,2,5,3
1,172,269,2,8,4
1,172,34,2,4,3
1,172,375,2,9,4
1,172,488,2,6,2
1,172,92,2,9,4
1,173,164,2,10,5
1,173,249,2,4,4
1,173,550,2,8,5
1,173,87,2,3,2
1,173,93,2,4,3
1,174,129,2,5,4
1,174,164,2,7,5
1,174,198,2,4,2
1,174,199,2,4,2
1,174,200,2,4,3
1,174,263,2,6,4
1,175,208,2,3,2
1,175,210,2,3,2
1,175,218,2,4,3
1,175,245,2,4,3
1,175,34,2,4,3
1,175,39,2,6,4
1,175,519,2,7,4
1,175,76,2,3,2
1,176,102,2,8,5
1,176,106,2,6,4
1,176,111,2,7,4
1,176,112,2,5,3
1,176,123,2,6,3
1,176,145,2,8,3
1,176,219,2,5,4
1,176,253,2,9,7
1,176,263,2,8,4
1,176,388,2,13,4
1,177,236,2,9,7
1,177,246,2,8,3
1,177,30,2,14,7
1,177,358,2,14,14
1,178,100,2,6,3
1,178,103,2,3,2
1,178,149,2,6,3
1,178,154,2,3,2
1,178,203,2,3,2
1,178,218,2,4,3
1,178,515,2,5,3
1,179,202,2,1,1
1,179,207,2,5,2
1,179,246,2,4,3
1,179,271,2,4,3
1,179,47,2,11,6
1,179,529,2,10,3
1,179,98,2,4,3
1,18,12,2,4,3
1,18,12,2,9,4
1,18,12,2,9,4
1,18,13,2,9,4
1,18,13,2,9,4
1,18,13,2,9,4
1,18,138,2,2,1
1,18,14,2,4,4
1,18,14,2,4,4
1,18,15,2,7,4
1,18,159,2,3,2
1,18,2,2,5,3
1,18,20,2,4,4
1,18,209,2,10,7
1,18,21,2,4,4
1,18,22,2,4,4
1,18,22,2,4,4
1,18,22,2,4,4
1,18,22,2,4,4
1,18,23,2,4,4
1,18,23,2,4,4
1,18,23,2,4,4
1,18,23,2,4,4
1,18,23,2,4,4
1,18,264,2,9,5
1,18,28,2,7,7
1,18,31,2,6,4
1,18,33,2,0,0
1,18,33,2,4,3
1,18,35,2,1,1
1,18,35,2,3,3
1,18,395,2,9,8
1,18,4,2,12,3
1,18,4,2,12,3
1,18,493,2,6,5
1,18,5,2,9,7
1,18,513,2,6,4
1,18,6,2,12,7
1,18,6,2,12,7
1,18,6,2,12,7
1,18,6,2,12,7
1,18,66,2,6,3
1,18,7,2,9,7
1,18,7,2,9,7
1,18,7,2,9,7
1,18,76,2,5,3
1,18,92,2,8,5
1,18,94,2,6,4
1,18,95,2,8,5
1,180,198,2,2,1
1,180,236,2,9,7
1,180,241,2,11,6
1,180,32,2,3,3
1,180,394,2,14,5
1,180,399,2,12,5
1,180,49,2,5,3
1,180,493,2,3,2
1,180,522,2,8,4
1,181,101,2,10,4
1,181,106,2,6,4
1,181,204,2,3,2
1,181,33,2,6,3
1,181,44,2,9,5
1,181,45,2,8,5
1,181,509,2,4,2
1,181,517,2,5,2
1,182,100,2,5,3
1,182,131,2,7,3
1,182,152,2,7,3
1,182,200,2,3,2
1,182,207,2,4,2
1,182,226,2,6,3
1,182,356,2,6,4
1,182,371,2,11,4
1,182,385,2,8,4
1,182,487,2,4,2
1,182,553,2,6,4
1,182,93,2,9,3
1,183,102,2,5,4
1,183,104,2,5,3
1,183,152,2,6,2
1,183,206,2,3,2
1,183,211,2,10,6
1,183,219,2,4,3
1,183,41,2,10,5
1,183,51,2,6,4
1,184,110,2,3,3
1,184,110,2,6,4
1,184,129,2,6,5
1,184,131,2,10,4
1,184,146,2,17,10
1,184,202,2,1,1
1,184,204,2,2,2
1,184,358,2,19,14
1,184,42,2,9,4
1,184,549,2,6,4
1,184,97,2,4,3
1,185,100,2,5,2
1,185,108,2,6,3
1,185,109,2,6,3
1,185,156,2,4,2
1,185,213,2,5,3
1,185,220,2,5,3
1,185,39,2,6,3
1,185,40,2,3,3
1,185,43,2,5,3
1,186,109,2,3,2
1,186,140,2,2,2
1,186,144,2,2,1
1,186,147,2,1,1
1,186,199,2,0,0
1,186,211,2,2,1
1,186,276,2,6,3
1,186,32,2,7,3
1,186,361,2,5,2
1,186,384,2,5,2
1,186,392,2,3,2
1,186,89,2,2,1
1,187,216,2,2,2
1,187,239,2,2,2
1,187,52,2,5,3
1,187,535,2,6,3
1,187,552,2,7,3
1,187,92,2,3,2
1,188,106,2,3,2
1,188,203,2,2,1
1,188,204,2,1,1
1,188,217,2,3,2
1,188,259,2,3,2
1,188,346,2,3,2
1,188,39,2,6,2
1,188,40,2,3,2
1,189,110,2,6,3
1,189,124,2,4,3
1,189,158,2,5,3
1,189,377,2,8,3
1,189,399,2,9,4
1,189,92,2,6,2
1,19,104,2,4,3
1,19,12,2,3,3
1,19,12,2,8,2
1,19,12,2,8,2
1,19,12,2,8,2
1,19,12,2,8,2
1,19,12,2,8,2
1,19,13,2,8,2
1,19,13,2,8,2
1,19,14,2,2,2
1,19,14,2,2,2
1,19,14,2,2,2
1,19,14,2,2,2
1,19,145,2,4,2
1,19,15,2,10,2
1,19,15,2,10,2
1,19,15,2,10,2
1,19,20,2,2,2
1,19,202,2,8,3
1,19,21,2,2,2
1,19,22,2,2,2
1,19,22,2,2,2
1,19,22,2,2,2
1,19,23,2,2,2
1,19,232,2,7,4
1,19,28,2,7,4
1,19,28,2,7,4
1,19,29,2,10,6
1,19,30,2,5,4
1,19,30,2,6,4
1,19,30,2,6,4
1,19,30,2,6,4
1,19,30,2,6,4
1,19,30,2,6,4
1,19,31,2,6,4
1,19,31,2,6,4
1,19,32,2,6,4
1,19,33,2,4,3
1,19,346,2,9,4
1,19,369,2,13,4
1,19,400,2,16,5
1,19,516,2,10,5
1,19,536,2,12,6
1,19,64,2,13,11
1,19,65,2,9,7
1,19,68,2,8,5
1,19,97,2,2,2
1,190,102,2,5,3
1,190,107,2,4,3
1,190,110,2,5,3
1,190,215,2,3,2
1,190,29,2,3,2
1,190,521,2,6,3
1,190,526,2,6,3
1,190,90,2,2,2
1,191,114,2,3,2
1,191,398,2,14,4
1,191,410,2,11,4
1,191,413,2,12,4
1,191,490,2,4,2
1,192,102,2,4,3
1,192,365,2,7,2
1,192,370,2,5,2
1,192,44,2,6,3
1,192,491,2,4,2
1,192,98,2,3,2
1,192,98,2,3,2
1,193,102,2,5,4
1,193,106,2,3,3
1,193,42,2,9,4
1,193,49,2,5,3
1,193,50,2,5,3
1,194,12,2,3,3
1,194,174,2,4,3
1,194,211,2,7,5
1,194,245,2,2,2
1,194,68,2,3,2
1,194,77,2,3,2
1,194,9,2,3,3
1,195,106,2,3,2
1,195,233,2,3,2
1,195,254,2,5,3
1,195,349,2,9,3
1,195,5,2,7,3
1,195,6,2,5,3
1,195,67,2,3,2
1,195,80,2,2,2
1,196,128,2,2,1
1,196,14,2,4,3
1,196,186,2,1,1
1,196,20,2,3,2
1,196,409,2,6,3
1,196,58,2,4,3
1,197,114,2,2,2
1,197,118,2,3,2
1,197,121,2,3,2
1,197,182,2,2,1
1,197,251,2,7,5
1,197,360,2,5,2
1,197,380,2,7,3
1,197,504,2,4,2
1,197,532,2,9,4
1,198,176,2,2,2
1,198,2,2,6,3
1,198,223,2,2,2
1,198,256,2,5,3
1,198,390,2,4,2
1,198,409,2,6,3
1,198,58,2,4,2
1,198,84,2,2,1
1,198,85,2,2,1
1,199,127,2,3,2
1,199,134,2,3,1
1,199,137,2,5,3
1,199,183,2,1,1
1,199,255,2,5,3
1,199,265,2,4,2
1,199,548,2,6,4
1,2,13,2,8,2
1,2,13,2,8,2
1,2,13,2,8,2
1,2,14,2,12,2
1,2,15,2,10,2
1,2,15,2,10,2
1,2,152,2,14,5
1,2,16,2,3,3
1,2,204,2,7,5
1,2,22,2,12,4
1,2,23,2,12,4
1,2,23,2,12,4
1,2,28,2,7,4
1,2,28,2,7,4
1,2,28,2,7,4
1,2,29,2,10,6
1,2,29,2,10,6
1,2,32,2,6,4
1,2,5,2,9,2
1,2,5,2,9,2
1,2,5,2,9,2
1,2,6,2,12,2
1,2,6,2,12,2
1,2,6,2,12,2
1,2,76,2,4,4
1,2,79,2,6,5
1,2,96,2,6,4
1,2,98,2,7,3
1,2,99,2,14,8
1,20,0,2,12,11
1,20,1,2,12,11
1,20,10,2,3,2
1,20,10,2,9,4
1,20,11,2,3,1
1,20,12,2,3,2
1,20,133,2,7,4
1,20,143,2,8,2
1,20,16,2,4,4
1,20,17,2,3,3
1,20,17,2,3,3
1,20,2,2,11,9
1,20,2,2,11,9
1,20,2,2,11,9
1,20,2,2,11,9
1,20,24,2,4,4
1,20,24,2,4,4
1,20,24,2,4,4
1,20,24,2,4,4
1,20,25,2,4,4
1,20,25,2,4,4
1,20,25,2,4,4
1,20,26,2,3,3
1,20,26,2,3,3
1,20,26,2,3,3
1,20,26,2,3,3
1,20,27,2,1,1
1,20,27,2,1,1
1,20,270,2,4,4
1,20,29,2,6,3
1,20,3,2,11,9
1,20,3,2,11,9
1,20,3,2,11,9
1,20,3,2,11,9
1,20,31,2,6,4
1,20,39,2,2,2
1,20,390,2,7,4
1,20,5,2,4,3
1,20,57,2,4,4
1,20,6,2,4,3
1,20,8,2,12,10
1,20,8,2,12,10
1,20,8,2,12,10
1,20,9,2,10,9
1,20,90,2,6,4
1,200,12,2,3,3
1,200,179,2,3,1
1,200,256,2,5,3
1,200,394,2,6,3
1,200,4,2,5,3
1,200,508,2,5,3
1,200,534,2,6,3
1,200,57,2,4,3
1,200,67,2,3,2
1,200,7,2,5,4
1,200,9,2,3,3
1,201,123,2,3,2
1,201,168,2,3,2
1,201,175,2,2,2
1,201,414,2,10,4
1,201,500,2,4,2
1,201,551,2,12,3
1,201,68,2,3,2
1,201,89,2,2,1
1,202,114,2,4,2
1,202,127,2,3,2
1,202,130,2,2,2
1,202,134,2,2,2
1,202,137,2,1,1
1,202,210,2,6,4
1,202,226,2,6,6
1,202,257,2,5,2
1,202,57,2,4,3
1,203,128,2,2,2
1,203,14,2,7,4
1,203,224,2,7,5
1,203,269,2,7,3
1,204,11,2,5,4
1,204,118,2,4,3
1,204,18,2,3,2
1,204,227,2,9,6
1,204,380,2,9,3
1,204,69,2,15,15
1,205,0,2,5,4
1,205,12,2,4,4
1,205,129,2,4,3
1,205,135,2,3,2
1,205,14,2,5,4
1,205,182,2,3,2
1,205,501,2,5,3
1,205,539,2,8,3
1,205,55,2,4,3
1,205,58,2,4,3
1,206,130,2,4,3
1,206,166,2,4,3
1,206,188,2,2,1
1,206,190,2,1,1
1,206,57,2,4,4
1,206,59,2,5,4
1,206,72,2,4,3
1,207,121,2,4,3
1,207,126,2,3,3
1,207,134,2,18,3
1,207,136,2,6,3
1,207,184,2,3,2
1,207,22,2,11,3
1,207,362,2,7,3
1,207,495,2,5,2
1,208,137,2,2,2
1,208,174,2,4,3
1,208,293,2,5,3
1,208,325,2,3,2
1,208,329,2,4,2
1,209,173,2,4,3
1,209,435,2,4,3
1,209,445,2,3,3
1,209,56,2,4,2
1,209,73,2,16,16
1,21,0,2,12,8
1,21,0,2,6,6
1,21,1,2,12,11
1,21,1,2,12,11
1,21,10,2,9,3
1,21,10,2,9,3
1,21,10,2,9,3
1,21,11,2,10,10
1,21,11,2,10,10
1,21,143,2,5,2
1,21,16,2,16,3
1,21,16,2,16,3
1,21,16,2,16,3
1,21,16,2,16,3
1,21,17,2,14,2
1,21,18,2,4,3
1,21,18,2,4,3
1,21,19,2,15,6
1,21,19,2,15,6
1,21,19,2,15,6
1,21,19,2,15,6
1,21,200,2,4,2
1,21,209,2,6,4
1,21,210,2,8,3
1,21,24,2,4,3
1,21,24,2,4,3
1,21,25,2,4,4
1,21,26,2,3,2
1,21,26,2,3,2
1,21,27,2,1,1
1,21,27,2,1,1
1,21,3,2,19,9
1,21,350,2,6,4
1,21,36,2,3,2
1,21,40,2,4,4
1,21,490,2,6,4
1,21,531,2,11,6
1,21,56,2,6,4
1,21,64,2,14,11
1,21,65,2,10,7
1,21,7,2,5,5
1,21,8,2,12,6
1,21,9,2,10,9
1,21,9,2,10,9
1,21,93,2,4,3
1,21,96,2,3,3
1,210,15,2,8,4
1,210,181,2,4,2
1,210,26,2,10,10
1,210,297,2,5,3
1,210,304,2,5,3
1,210,324,2,7,2
1,210,38,2,2,2
1,210,57,2,5,4
1,211,16,2,13,7
1,211,177,2,4,3
1,211,179,2,26,11
1,211,26,2,10,10
1,211,341,2,4,2
1,211,35,2,3,3
1,211,52,2,2,2
1,211,56,2,5,3
1,211,8,2,4,4
1,212,1,2,10,6
1,212,14,2,6,5
1,212,14,2,6,5
1,212,148,2,5,3
1,212,167,2,6,4
1,212,183,2,4,3
1,212,331,2,4,2
1,212,425,2,5,3
1,212,77,2,6,4
1,213,10,2,6,5
1,213,14,2,5,5
1,213,155,2,6,3
1,213,166,2,3,2
1,213,166,2,4,4
1,213,167,2,4,4
1,213,181,2,7,3
1,213,27,2,4,2
1,213,323,2,4,2
1,213,39,2,3,2
1,214,127,2,5,4
1,214,169,2,8,5
1,214,19,2,18,5
1,215,111,2,6,4
1,215,111,2,6,4
1,215,126,2,5,5
1,215,192,2,3,2
1,215,444,2,7,3
1,216,116,2,6,4
1,216,184,2,3,2
1,216,278,2,5,3
1,216,471,2,5,3
1,216,58,2,6,5
1,216,6,2,5,3
1,217,181,2,6,3
1,217,181,2,6,3
1,217,190,2,3,2
1,217,199,2,3,1
1,217,310,2,5,2
1,217,9,2,6,6
1,218,115,2,6,5
1,218,124,2,6,5
1,218,133,2,7,7
1,218,137,2,20,16
1,218,169,2,7,4
1,218,56,2,7,5
1,218,60,2,7,6
1,218,66,2,8,6
1,219,17,2,6,4
1,219,173,2,5,4
1,219,184,2,4,3
1,219,189,2,6,3
1,219,19,2,5,3
1,219,200,2,4,2
1,219,24,2,3,2
1,219,328,2,8,6
1,219,475,2,5,2
1,219,7,2,7,6
1,22,0,2,12,9
1,22,1,2,12,11
1,22,1,2,12,11
1,22,10,2,9,4
1,22,10,2,9,4
1,22,10,2,9,4
1,22,11,2,10,10
1,22,110,2,4,3
1,22,16,2,5,4
1,22,16,2,5,4
1,22,17,2,4,3
1,22,19,2,8,7
1,22,2,2,11,9
1,22,24,2,5,4
1,22,25,2,5,5
1,22,25,2,5,5
1,22,26,2,4,3
1,22,27,2,2,2
1,22,27,2,2,2
1,22,27,2,5,3
1,22,27,2,5,3
1,22,28,2,6,3
1,22,3,2,11,9
1,22,31,2,2,1
1,22,35,2,2,2
1,22,60,2,2,2
1,22,61,2,3,2
1,22,64,2,12,7
1,22,68,2,7,5
1,22,8,2,12,7
1,22,82,2,10,3
1,22,84,2,5,4
1,22,89,2,4,3
1,22,9,2,10,10
1,220,127,2,6,4
1,220,181,2,4,3
1,220,463,2,2,2
1,220,483,2,2,2
1,220,6,2,9,6
1,220,63,2,25,16
1,220,63,2,8,6
1,220,72,2,7,5
1,220,74,2,14,13
1,221,0,2,10,7
1,221,170,2,6,5
1,221,174,2,7,5
1,221,423,2,6,4
1,222,14,2,5,3
1,222,303,2,5,2
1,222,416,2,7,4
1,223,152,2,13,5
1,223,60,2,1,1
1,224,2,2,7,4
1,224,205,2,4,2
1,224,297,2,7,4
1,224,423,2,8,4
1,224,45,2,4,4
1,224,467,2,2,2
1,224,476,2,3,2
1,225,151,2,5,3
1,225,329,2,4,2
1,225,36,2,3,2
1,225,451,2,6,3
1,226,31,2,4,3
1,226,416,2,7,4
1,226,5,2,4,3
1,227,11,2,4,3
1,227,138,2,5,3
1,227,166,2,3,2
1,227,193,2,4,3
1,228,172,2,4,2
1,228,4,2,14,5
1,229,172,2,4,2
1,229,203,2,2,2
1,23,1,2,6,5
1,23,10,2,11,6
1,23,10,2,11,6
1,23,16,2,10,6
1,23,16,2,10,6
1,23,17,2,6,5
1,23,17,2,6,5
1,23,19,2,10,6
1,23,19,2,10,6
1,23,2,2,13,12
1,23,212,2,9,4
1,23,218,2,11,4
1,23,242,2,5,2
1,23,25,2,6,6
1,23,25,2,6,6
1,23,26,2,6,5
1,23,26,2,6,5
1,23,26,2,6,5
1,23,26,2,6,5
1,23,3,2,13,13
1,23,3,2,13,13
1,23,3,2,13,13
1,23,3,2,6,4
1,23,38,2,4,2
1,23,550,2,9,5
1,23,59,2,4,4
1,23,61,2,5,3
1,23,8,2,3,2
1,23,85,2,19,8
1,23,9,2,14,7
1,23,9,2,14,7
1,23,9,2,14,7
1,23,9,2,14,7
1,23,9,2,14,7
1,23,96,2,2,1
1,230,200,2,3,1
1,230,424,2,5,3
1,231,58,2,3,2
1,232,192,2,7,3
1,232,299,2,9,3
1,232,31,2,7,4
1,232,460,2,5,3
1,233,152,2,18,6
1,233,9,2,7,4
1,234,185,2,7,4
1,234,21,2,5,4
1,234,429,2,7,5
1,235,307,2,6,4
1,235,434,2,13,5
1,235,8,2,7,4
1,236,147,2,5,4
1,236,173,2,6,3
1,236,286,2,8,4
1,236,36,2,4,3
1,236,477,2,5,2
1,237,0,2,5,3
1,237,281,2,7,4
1,238,143,2,8,5
1,238,340,2,6,2
1,238,430,2,6,4
1,238,438,2,6,4
1,238,440,2,3,3
1,238,441,2,9,3
1,238,458,2,6,3
1,238,64,2,5,2
1,239,157,2,5,4
1,239,185,2,4,3
1,239,313,2,7,3
1,239,324,2,6,3
1,239,466,2,3,2
1,24,109,2,3,2
1,24,12,2,10,5
1,24,12,2,10,5
1,24,12,2,4,3
1,24,13,2,10,5
1,24,14,2,5,5
1,24,14,2,5,5
1,24,14,2,5,5
1,24,149,2,4,2
1,24,15,2,8,5
1,24,20,2,5,5
1,24,21,2,5,5
1,24,22,2,5,5
1,24,23,2,5,5
1,24,23,2,5,5
1,24,28,2,7,6
1,24,28,2,7,6
1,24,29,2,5,3
1,24,3,2,6,4
1,24,30,2,5,4
1,24,33,2,4,3
1,24,33,2,4,3
1,24,34,2,0,0
1,24,354,2,6,3
1,24,398,2,8,5
1,24,55,2,4,4
1,24,6,2,13,13
1,24,6,2,13,13
1,24,6,2,13,13
1,24,6,2,13,13
1,24,61,2,4,3
1,24,64,2,13,11
1,24,68,2,8,6
1,24,90,2,5,1
1,24,93,2,2,2
1,24,93,2,4,3
1,240,169,2,6,2
1,241,21,2,3,3
1,241,24,2,3,2
1,241,464,2,3,2
1,241,8,2,7,5
1,242,160,2,7,4
1,242,465,2,9,8
1,243,165,2,7,4
1,243,195,2,8,4
1,243,199,2,10,3
1,243,291,2,15,5
1,243,32,2,6,4
1,243,340,2,10,3
1,243,445,2,4,3
1,244,153,2,11,4
1,244,50,2,3,2
1,245,344,2,7,6
1,246,150,2,5,4
1,246,35,2,2,2
1,246,421,2,5,3
1,246,45,2,4,4
1,246,480,2,5,2
1,246,62,2,2,1
1,247,203,2,3,3
1,247,432,2,6,3
1,247,434,2,7,5
1,247,435,2,7,3
1,247,481,2,6,2
1,248,146,2,8,5
1,248,186,2,4,3
1,248,470,2,6,2
1,248,484,2,4,2
1,248,56,2,3,2
1,249,188,2,7,5
1,249,193,2,7,3
1,249,201,2,6,3
1,249,292,2,6,4
1,249,319,2,9,4
1,249,458,2,6,4
1,249,478,2,6,2
1,25,1,2,6,5
1,25,117,2,6,3
1,25,13,2,10,5
1,25,14,2,5,5
1,25,14,2,5,5
1,25,15,2,8,5
1,25,20,2,5,5
1,25,20,2,5,5
1,25,20,2,5,5
1,25,209,2,4,3
1,25,21,2,5,5
1,25,21,2,5,5
1,25,212,2,5,3
1,25,22,2,5,5
1,25,220,2,4,3
1,25,221,2,5,3
1,25,237,2,3,3
1,25,266,2,7,4
1,25,28,2,8,5
1,25,28,2,8,8
1,25,39,2,3,3
1,25,4,2,13,4
1,25,4,2,13,4
1,25,4,2,13,4
1,25,4,2,5,4
1,25,44,2,3,1
1,25,47,2,5,2
1,25,5,2,10,8
1,25,5,2,5,4
1,25,519,2,8,4
1,25,53,2,6,2
1,25,57,2,5,5
1,25,6,2,13,8
1,25,6,2,13,8
1,25,6,2,5,4
1,25,60,2,4,4
1,25,61,2,5,4
1,25,7,2,10,8
1,25,7,2,5,5
1,25,85,2,18,16
1,25,92,2,9,6
1,25,95,2,9,6
1,250,12,2,7,5
1,250,307,2,6,4
1,250,335,2,11,3
1,250,455,2,5,3
1,250,466,2,3,2
1,250,477,2,4,2
1,250,483,2,4,2
1,251,467,2,3,2
1,251,67,2,3,2
1,252,195,2,7,3
1,252,198,2,8,2
1,253,0,2,5,4
1,253,324,2,5,2
1,253,431,2,5,4
1,253,469,2,5,2
1,254,179,2,30,12
1,254,449,2,9,4
1,254,478,2,7,3
1,255,17,2,7,5
1,255,177,2,6,4
1,255,476,2,6,3
1,256,198,2,8,3
1,256,282,2,13,5
1,257,183,2,6,4
1,257,316,2,8,4
1,258,25,2,7,3
1,258,281,2,8,5
1,258,305,2,6,4
1,258,37,2,7,6
1,259,19,2,14,4
1,26,0,2,6,6
1,26,12,2,9,4
1,26,12,2,9,4
1,26,12,2,9,4
1,26,12,2,9,4
1,26,12,2,9,4
1,26,14,2,4,4
1,26,14,2,4,4
1,26,143,2,7,2
1,26,199,2,2,2
1,26,20,2,4,4
1,26,20,2,4,4
1,26,20,2,4,4
1,26,21,2,4,4
1,26,21,2,4,4
1,26,22,2,4,4
1,26,22,2,4,4
